SysOrderId,InstrumentId,UserId,FrontId,Timestamp,LocalTime,InsertLocalTime,Buy,OrderPrice,OrderVol,FirstTradeLocalTime,LastTradeLocalTime,TradeVol,AverageTradePrice,Tick2Trade,Tick2Recv,Order2Ack,Order2FrontAck
10060851#6282,123057.SZ,Oes000000000,-1,'09:38:57.630','20221201 09:38:55.368302967','20221201 09:38:55.368345146',1,228.774000,410,'','',0,0.000000,42179,32743,2873299,-1
10060852#6283,123057.SZ,Oes000000000,-1,'09:38:57.630','20221201 09:38:55.368315721','20221201 09:38:55.368358505',1,228.753000,410,'','',0,0.000000,42784,33211,2860254,-1
10060853#6284,123057.SZ,Oes000000000,-1,'09:38:57.630','20221201 09:38:55.368329065','20221201 09:38:55.368370083',1,228.741000,140,'','',0,0.000000,41018,31630,2882204,-1
10060863#6286,123057.SZ,Oes000000000,-1,'09:38:58.020','20221201 09:38:55.757916498','20221201 09:38:55.757954666',1,228.863000,440,'','',0,0.000000,38168,714,3324680,-1
10061007#6370,123057.SZ,Oes000000000,-1,'09:39:06.470','20221201 09:39:04.210533907','20221201 09:39:04.210558439',1,228.821000,40,'','',0,0.000000,24532,539,2408127,-1
10061357#6567,123057.SZ,Oes000000000,-1,'09:39:29.520','20221201 09:39:27.259806861','20221201 09:39:27.259829456',1,229.324000,80,'','',0,0.000000,22595,709,3480628,-1
10061385#6585,128015.SZ,Oes000000000,-1,'09:39:30.810','20221201 09:39:28.550616940','20221201 09:39:28.550715243',1,122.370000,300,'','',0,0.000000,98303,1423,3228734,-1
10061837#6833,128015.SZ,Oes000000000,-1,'09:39:58.170','20221201 09:39:55.903313291','20221201 09:39:55.903427361',1,122.139000,30,'','',0,0.000000,114070,868,3418826,-1
10061838#6834,128015.SZ,Oes000000000,-1,'09:39:58.170','20221201 09:39:55.903328838','20221201 09:39:55.903456852',1,122.139000,30,'','',0,0.000000,128014,108202,3424935,-1
10061871#6851,128015.SZ,Oes000000000,-1,'09:40:01.160','20221201 09:39:58.891016752','20221201 09:39:58.891036381',1,122.131000,30,'20221201 09:39:58.893513665','20221201 09:39:58.893513665',30,122.131000,19629,586,2403716,-1
10062070#6959,128015.SZ,Oes000000000,-1,'09:40:14.920','20221201 09:40:12.657748884','20221201 09:40:12.657814084',0,122.131000,30,'','',0,0.000000,65200,898,3486444,-1
10062253#7068,123057.SZ,Oes000000000,-1,'09:40:24.480','20221201 09:40:22.212804094','20221201 09:40:22.212821773',1,229.009000,80,'','',0,0.000000,17679,596,3099991,-1
10062585#7263,123057.SZ,Oes000000000,-1,'09:40:47.810','20221201 09:40:45.544121293','20221201 09:40:45.544231596',1,228.807000,1010,'','',0,0.000000,110303,1294,2946909,-1
10062586#7264,123057.SZ,Oes000000000,-1,'09:40:47.810','20221201 09:40:45.544174478','20221201 09:40:45.544259466',1,228.802000,1010,'','',0,0.000000,84988,67206,2951042,-1
10062717#7334,123057.SZ,Oes000000000,-1,'09:40:57.750','20221201 09:40:55.476538369','20221201 09:40:55.476640013',1,228.678000,720,'','',0,0.000000,101644,1327,3256531,-1
10062718#7335,123057.SZ,Oes000000000,-1,'09:40:57.750','20221201 09:40:55.476593870','20221201 09:40:55.476667799',1,228.689000,720,'','',0,0.000000,73929,58381,3262719,-1
10062719#7336,123057.SZ,Oes000000000,-1,'09:40:57.750','20221201 09:40:55.480069984','20221201 09:40:55.480086022',1,228.654000,720,'','',0,0.000000,16038,692,3061877,-1
10062933#7459,123057.SZ,Oes000000000,-1,'09:41:06.940','20221201 09:41:04.667331273','20221201 09:41:04.667353427',1,228.836000,140,'','',0,0.000000,22154,643,2952005,-1
10062934#7460,123057.SZ,Oes000000000,-1,'09:41:06.940','20221201 09:41:04.670246164','20221201 09:41:04.670261834',1,228.826000,110,'','',0,0.000000,15670,838,3150676,-1
10062935#7461,123057.SZ,Oes000000000,-1,'09:41:06.940','20221201 09:41:04.670277191','20221201 09:41:04.670287543',1,228.826000,110,'','',0,0.000000,10352,501,3158648,-1
10062936#7462,123057.SZ,Oes000000000,-1,'09:41:06.940','20221201 09:41:04.671295287','20221201 09:41:04.671308563',1,228.852000,330,'','',0,0.000000,13276,724,3247017,-1
10062937#7463,123057.SZ,Oes000000000,-1,'09:41:06.940','20221201 09:41:04.671677312','20221201 09:41:04.671688038',1,228.852000,330,'','',0,0.000000,10726,747,3128117,-1
10062938#7464,123057.SZ,Oes000000000,-1,'09:41:06.950','20221201 09:41:04.672954310','20221201 09:41:04.672967271',1,228.852000,330,'','',0,0.000000,12961,688,2392302,-1
10062939#7465,123057.SZ,Oes000000000,-1,'09:41:06.950','20221201 09:41:04.674119275','20221201 09:41:04.674130144',1,228.852000,330,'','',0,0.000000,10869,629,2396910,-1
10062940#7466,123057.SZ,Oes000000000,-1,'09:41:06.950','20221201 09:41:04.674499248','20221201 09:41:04.674510735',1,228.852000,330,'','',0,0.000000,11487,745,2413263,-1
10062947#7470,128015.SZ,Oes000000000,-1,'09:41:07.250','20221201 09:41:04.977551004','20221201 09:41:04.977570276',1,122.120000,360,'','',0,0.000000,19272,536,3284007,-1
10062948#7471,128015.SZ,Oes000000000,-1,'09:41:07.250','20221201 09:41:04.977781944','20221201 09:41:04.977792688',1,122.120000,170,'','',0,0.000000,10744,647,3095407,-1
10063321#7675,128015.SZ,Oes000000000,-1,'09:41:27.970','20221201 09:41:25.693877152','20221201 09:41:25.693973837',0,122.440000,30,'','',0,0.000000,96685,952,3617119,-1
10063469#7757,128015.SZ,Oes000000000,-1,'09:41:36.180','20221201 09:41:33.900881311','20221201 09:41:33.900895106',0,122.433000,30,'20221201 09:41:33.904196212','20221201 09:41:33.904196212',30,122.433000,13795,526,3249825,-1
10063504#7779,123057.SZ,Oes000000000,-1,'09:41:38.330','20221201 09:41:36.056512585','20221201 09:41:36.056529939',1,229.600000,20,'','',0,0.000000,17354,413,2989947,-1
10063700#7897,128015.SZ,Oes000000000,-1,'09:41:48.490','20221201 09:41:46.211519647','20221201 09:41:46.211552543',1,122.506000,20,'','',0,0.000000,32896,602,2848952,-1
10063828#7966,123057.SZ,Oes000000000,-1,'09:41:57.970','20221201 09:41:55.693867839','20221201 09:41:55.693887888',1,229.927000,210,'','',0,0.000000,20049,644,3063465,-1
10063829#7967,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.697788983','20221201 09:41:55.697799758',1,229.981000,620,'20221201 09:41:55.700128718','20221201 09:41:55.700128718',380,229.981000,10775,640,2293520,-1
10063830#7968,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.698363499','20221201 09:41:55.698374053',1,229.981000,620,'','',0,0.000000,10554,636,3094216,-1
10063831#7969,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.700368430','20221201 09:41:55.700379968',1,229.981000,620,'','',0,0.000000,11538,791,2236608,-1
10063832#7970,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.700968706','20221201 09:41:55.700978956',1,229.981000,400,'','',0,0.000000,10250,520,3161219,-1
10063833#7971,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.701012520','20221201 09:41:55.701024889',1,230.030000,130,'20221201 09:41:55.704269667','20221201 09:41:55.704270014',130,230.000000,12369,557,3150119,-1
10063835#7972,123057.SZ,Oes000000000,-1,'09:41:57.980','20221201 09:41:55.705615289','20221201 09:41:55.705629147',1,230.016000,210,'','',0,0.000000,13858,708,2202267,-1
10063892#7999,123057.SZ,Oes000000000,-1,'09:42:01.820','20221201 09:41:59.543236817','20221201 09:41:59.543251921',1,230.200000,220,'','',0,0.000000,15104,487,2825798,-1
10063942#8030,123057.SZ,Oes000000000,-1,'09:42:04.690','20221201 09:42:02.414942665','20221201 09:42:02.414957398',1,230.346000,80,'','',0,0.000000,14733,561,3198173,-1
10064034#8077,123057.SZ,Oes000000000,-1,'09:42:07.780','20221201 09:42:05.503170695','20221201 09:42:05.503188486',1,230.516000,1310,'20221201 09:42:05.506386011','20221201 09:42:05.506654065',1310,230.500000,17791,511,3162330,-1
10064035#8078,123057.SZ,Oes000000000,-1,'09:42:07.790','20221201 09:42:05.515073451','20221201 09:42:05.515089510',1,230.581000,780,'20221201 09:42:05.518417442','20221201 09:42:05.518417442',780,230.581000,16059,1250,3282975,-1
10064067#8097,123057.SZ,Oes000000000,-1,'09:42:10.210','20221201 09:42:07.931090523','20221201 09:42:07.931103800',0,230.980000,130,'','',0,0.000000,13277,497,4749810,-1
10064068#8098,123057.SZ,Oes000000000,-1,'09:42:10.210','20221201 09:42:07.931121625','20221201 09:42:07.931138513',0,230.966000,30,'','',0,0.000000,16888,539,4857771,-1
10064097#8114,128015.SZ,Oes000000000,-1,'09:42:11.980','20221201 09:42:09.701690395','20221201 09:42:09.701708883',1,122.548000,40,'20221201 09:42:09.704752206','20221201 09:42:09.704752206',40,122.548000,18488,707,3001863,-1
10064098#8115,128015.SZ,Oes000000000,-1,'09:42:11.980','20221201 09:42:09.705630076','20221201 09:42:09.705640993',1,122.550000,20,'20221201 09:42:10.721543198','20221201 09:42:10.721543198',20,122.550000,10917,442,2503081,-1
10064201#8170,123057.SZ,Oes000000000,-1,'09:42:19.100','20221201 09:42:16.815979150','20221201 09:42:16.815992331',0,230.484000,70,'20221201 09:42:16.819476761','20221201 09:42:16.819593216',70,230.484000,13181,586,3445024,-1
10064257#8207,123057.SZ,Oes000000000,-1,'09:42:25.200','20221201 09:42:22.917817595','20221201 09:42:22.917861920',0,230.674000,110,'','',0,0.000000,44325,917,3285646,-1
10064339#8250,128015.SZ,Oes000000000,-1,'09:42:26.840','20221201 09:42:24.563544026','20221201 09:42:24.563590090',0,122.700000,60,'20221201 09:42:24.566976085','20221201 09:42:24.566976085',60,122.700000,46064,884,3341559,-1
10064363#8264,123057.SZ,Oes000000000,-1,'09:42:28.450','20221201 09:42:26.173804727','20221201 09:42:26.173828106',1,230.500000,20,'','',0,0.000000,23379,798,3553363,-1
10064372#8271,123057.SZ,Oes000000000,-1,'09:42:29.080','20221201 09:42:26.801153613','20221201 09:42:26.801172711',0,230.808000,10,'','',0,0.000000,19098,655,3329481,-1
10064384#8277,123057.SZ,Oes000000000,-1,'09:42:29.110','20221201 09:42:26.833408932','20221201 09:42:26.833428403',1,230.561000,70,'','',0,0.000000,19471,611,2913478,-1
10064406#8293,123057.SZ,Oes000000000,-1,'09:42:29.780','20221201 09:42:27.502648839','20221201 09:42:27.502674698',0,230.804000,10,'','',0,0.000000,25859,861,3986575,-1
10064500#8343,123057.SZ,Oes000000000,-1,'09:42:32.750','20221201 09:42:30.469344476','20221201 09:42:30.469363157',0,230.814000,10,'','',0,0.000000,18681,748,3355551,-1
10064542#8363,123057.SZ,Oes000000000,-1,'09:42:35.420','20221201 09:42:33.142440709','20221201 09:42:33.142458352',1,230.677000,70,'','',0,0.000000,17643,591,2387489,-1
10064606#8394,128015.SZ,Oes000000000,-1,'09:42:40.630','20221201 09:42:38.349605265','20221201 09:42:38.349621553',1,122.710000,80,'20221201 09:42:41.227807949','20221201 09:42:41.227807949',80,122.710000,16288,484,3185490,-1
10064607#8395,128015.SZ,Oes000000000,-1,'09:42:40.630','20221201 09:42:38.349637503','20221201 09:42:38.349655142',1,122.710000,80,'20221201 09:42:41.227832940','20221201 09:42:41.227832940',80,122.710000,17639,508,3192631,-1
10064612#8398,123057.SZ,Oes000000000,-1,'09:42:40.890','20221201 09:42:38.608886305','20221201 09:42:38.608977617',1,230.839000,20,'','',0,0.000000,91312,1026,2996865,-1
10064748#8473,123057.SZ,Oes000000000,-1,'09:42:48.450','20221201 09:42:46.166186802','20221201 09:42:46.166276073',0,230.984000,210,'','',0,0.000000,89271,955,3333895,-1
10064767#8483,123057.SZ,Oes000000000,-1,'09:42:50.090','20221201 09:42:47.809001681','20221201 09:42:47.809018191',1,231.071000,70,'','',0,0.000000,16510,665,2358878,-1
10064769#8484,123057.SZ,Oes000000000,-1,'09:42:50.110','20221201 09:42:47.823078638','20221201 09:42:47.823091861',1,231.302000,70,'20221201 09:42:47.826764780','20221201 09:42:47.826764780',50,231.300000,13223,615,3636962,-1
10064771#8485,123057.SZ,Oes000000000,-1,'09:42:50.140','20221201 09:42:47.853215599','20221201 09:42:47.853226733',1,231.452000,20,'','',0,0.000000,11134,652,3519009,-1
10064790#8495,123057.SZ,Oes000000000,-1,'09:42:50.480','20221201 09:42:48.193127036','20221201 09:42:48.193159719',0,231.500000,60,'','',0,0.000000,32683,759,3450471,-1
10064792#8496,123057.SZ,Oes000000000,-1,'09:42:50.480','20221201 09:42:48.200775055','20221201 09:42:48.200786968',0,231.465000,340,'20221201 09:42:48.204093338','20221201 09:42:48.204183615',340,231.465000,11913,632,3267419,-1
10064793#8497,123057.SZ,Oes000000000,-1,'09:42:50.480','20221201 09:42:48.201518207','20221201 09:42:48.201528750',0,231.465000,340,'20221201 09:42:48.204860142','20221201 09:42:48.204919505',100,231.486400,10543,776,3280835,-1
10064795#8498,123057.SZ,Oes000000000,-1,'09:42:50.490','20221201 09:42:48.209774201','20221201 09:42:48.209785070',0,231.460000,80,'20221201 09:42:48.213140262','20221201 09:42:48.213140262',80,231.465000,10869,534,3290070,-1
10064796#8499,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.213977022','20221201 09:42:48.213992417',0,231.465000,80,'20221201 09:42:48.217472555','20221201 09:42:48.220329714',80,231.465000,15395,901,3411457,-1
10064797#8500,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.215328166','20221201 09:42:48.215340966',0,231.439000,150,'20221201 09:42:48.218758049','20221201 09:42:48.218973459',150,231.440200,12800,469,3382058,-1
10064798#8501,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.216698945','20221201 09:42:48.216712933',0,231.437000,30,'20221201 09:42:48.220288188','20221201 09:42:48.220288188',30,231.437000,13988,629,3279979,-1
10064799#8502,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.218856312','20221201 09:42:48.218870077',0,231.444000,10,'','',0,0.000000,13765,744,3408652,-1
10064800#8503,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.219712197','20221201 09:42:48.219724900',0,231.419000,60,'20221201 09:42:48.223171640','20221201 09:42:48.223171640',60,231.419000,12703,862,3403077,-1
10064801#8504,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.219807532','20221201 09:42:48.219817588',0,231.412000,60,'20221201 09:42:48.223460592','20221201 09:42:48.223482854',60,231.412000,10056,529,3436355,-1
10064802#8505,123057.SZ,Oes000000000,-1,'09:42:50.500','20221201 09:42:48.219875127','20221201 09:42:48.219886796',0,231.419000,60,'','',0,0.000000,11669,630,3474201,-1
10064808#8506,123057.SZ,Oes000000000,-1,'09:42:50.510','20221201 09:42:48.224316723','20221201 09:42:48.224328473',0,231.411000,20,'20221201 09:42:48.227581644','20221201 09:42:48.227581916',20,231.411000,11750,581,3186919,-1
10064809#8507,123057.SZ,Oes000000000,-1,'09:42:50.510','20221201 09:42:48.226114325','20221201 09:42:48.226124026',0,231.411000,20,'20221201 09:42:48.229610647','20221201 09:42:48.229610647',20,231.444000,9701,690,3444809,-1
10064810#8508,123057.SZ,Oes000000000,-1,'09:42:50.510','20221201 09:42:48.227812401','20221201 09:42:48.227821935',0,231.411000,20,'20221201 09:42:48.231145775','20221201 09:42:48.231145775',20,231.444000,9534,532,3298638,-1
10064853#8535,128015.SZ,Oes000000000,-1,'09:42:52.660','20221201 09:42:50.375321774','20221201 09:42:50.375379489',0,122.770000,160,'20221201 09:42:50.378896863','20221201 09:42:50.378896863',160,122.770000,57715,548,3488295,-1
10064866#8542,123057.SZ,Oes000000000,-1,'09:42:53.450','20221201 09:42:51.168240782','20221201 09:42:51.168258988',1,231.749000,30,'20221201 09:42:51.171113512','20221201 09:42:51.171113512',30,231.733000,18206,531,2827860,-1
10064872#8546,123057.SZ,Oes000000000,-1,'09:42:54.120','20221201 09:42:51.835556037','20221201 09:42:51.835569927',0,231.715000,160,'','',0,0.000000,13890,520,3388790,-1
10064931#8577,123057.SZ,Oes000000000,-1,'09:42:58.160','20221201 09:42:55.873079122','20221201 09:42:55.873096677',1,231.550000,60,'20221201 09:42:55.875786499','20221201 09:42:55.875786499',60,231.550000,17555,844,2606326,-1
10064966#8595,123057.SZ,Oes000000000,-1,'09:43:01.730','20221201 09:42:59.446649333','20221201 09:42:59.446702021',0,231.753000,50,'','',0,0.000000,52688,1035,3426656,-1
10064985#8605,123057.SZ,Oes000000000,-1,'09:43:02.830','20221201 09:43:00.548126458','20221201 09:43:00.548144033',0,231.754000,120,'','',0,0.000000,17575,697,3307549,-1
10064992#8608,123057.SZ,Oes000000000,-1,'09:43:03.100','20221201 09:43:00.814205652','20221201 09:43:00.814220116',1,231.880000,110,'20221201 09:43:00.817348629','20221201 09:43:00.817380345',110,231.880000,14464,499,3091561,-1
10065029#8628,123057.SZ,Oes000000000,-1,'09:43:04.050','20221201 09:43:01.767547262','20221201 09:43:01.767565852',0,231.831000,50,'','',0,0.000000,18590,766,3272879,-1
10065043#8636,123057.SZ,Oes000000000,-1,'09:43:05.060','20221201 09:43:02.770540514','20221201 09:43:02.770559863',1,231.890000,100,'','',0,0.000000,19349,576,2967261,-1
10065055#8641,123057.SZ,Oes000000000,-1,'09:43:05.980','20221201 09:43:03.695800264','20221201 09:43:03.695815257',1,232.000000,780,'20221201 09:43:03.699121283','20221201 09:43:03.699657991',780,231.993013,14993,472,3261605,-1
10065110#8672,128015.SZ,Oes000000000,-1,'09:43:09.490','20221201 09:43:07.205454449','20221201 09:43:07.205557822',1,122.778000,100,'','',0,0.000000,103373,993,2476844,-1
10065111#8673,128015.SZ,Oes000000000,-1,'09:43:09.490','20221201 09:43:07.205467844','20221201 09:43:07.205590574',1,122.778000,100,'','',0,0.000000,122730,102229,2487339,-1
10065112#8674,128015.SZ,Oes000000000,-1,'09:43:09.490','20221201 09:43:07.205508464','20221201 09:43:07.205603375',1,122.778000,100,'','',0,0.000000,94911,83809,2539320,-1
10065113#8675,128015.SZ,Oes000000000,-1,'09:43:09.490','20221201 09:43:07.205521071','20221201 09:43:07.205620931',1,122.778000,100,'','',0,0.000000,99860,83806,2521971,-1
10065138#8687,123057.SZ,Oes000000000,-1,'09:43:11.280','20221201 09:43:08.992325113','20221201 09:43:08.992340994',0,232.188000,50,'20221201 09:43:08.997196363','20221201 09:43:08.997196363',50,232.188000,15881,746,3511074,-1
10065139#8688,123057.SZ,Oes000000000,-1,'09:43:11.280','20221201 09:43:08.993891082','20221201 09:43:08.993901342',0,232.188000,50,'20221201 09:43:08.997229766','20221201 09:43:08.997229766',50,232.188000,10260,740,3243185,-1
10065141#8689,123057.SZ,Oes000000000,-1,'09:43:11.370','20221201 09:43:09.083397393','20221201 09:43:09.083410616',0,232.178000,190,'','',0,0.000000,13223,635,3431966,-1
10065196#8717,123057.SZ,Oes000000000,-1,'09:43:11.730','20221201 09:43:09.446759534','20221201 09:43:09.446778693',0,232.178000,130,'20221201 09:43:09.450331313','20221201 09:43:09.450331313',50,232.178000,19159,716,3508478,-1
10065197#8718,123057.SZ,Oes000000000,-1,'09:43:11.740','20221201 09:43:09.450999059','20221201 09:43:09.451010316',0,232.178000,50,'','',0,0.000000,11257,688,3453824,-1
10065203#8721,123057.SZ,Oes000000000,-1,'09:43:12.170','20221201 09:43:09.880405972','20221201 09:43:09.880422795',0,232.178000,90,'20221201 09:43:10.985990530','20221201 09:43:10.985990530',90,232.178000,16823,563,3386373,-1
10065237#8743,123057.SZ,Oes000000000,-1,'09:43:15.080','20221201 09:43:12.792173345','20221201 09:43:12.792191856',0,232.178000,100,'','',0,0.000000,18511,558,3519959,-1
10065248#8751,123057.SZ,Oes000000000,-1,'09:43:15.690','20221201 09:43:13.404801505','20221201 09:43:13.404817569',0,232.230000,20,'','',0,0.000000,16064,828,3448450,-1
10065292#8773,123057.SZ,Oes000000000,-1,'09:43:18.620','20221201 09:43:16.335984113','20221201 09:43:16.336000785',0,232.178000,10,'20221201 09:43:16.339595253','20221201 09:43:16.339595253',10,232.178000,16672,607,3524303,-1
10065293#8774,123057.SZ,Oes000000000,-1,'09:43:18.680','20221201 09:43:16.390627989','20221201 09:43:16.390662453',0,232.180000,20,'20221201 09:43:16.393945812','20221201 09:43:16.393945812',20,232.180000,34464,1037,3232921,-1
10065296#8776,123057.SZ,Oes000000000,-1,'09:43:19.540','20221201 09:43:17.257186038','20221201 09:43:17.257204686',0,232.200000,70,'','',0,0.000000,18648,763,3358853,-1
